"Landmark","Arm","Taxon","MeanRecoveryContribution","SE","n"
"Later post-index","Auto-FMT","Novosphingobium (genus)",-1.35951477870599e-06,3.51761490143859e-07,13
"Later post-index","Auto-FMT","OD1 (phylum)",-4.53171592901998e-07,1.17253830047953e-07,13
"Later post-index","Auto-FMT","OP11 (phylum)",-4.53171592901998e-07,1.17253830047953e-07,13
"Later post-index","Auto-FMT","OP11-3 (class)",-9.06343185803997e-07,2.34507660095906e-07,13
"Later post-index","Auto-FMT","OP11-4 (class)",-1.81268637160799e-06,4.69015320191812e-07,13
"Later post-index","Auto-FMT","OPB11 (order)",-4.53171592901998e-07,1.17253830047953e-07,13
"Later post-index","Auto-FMT","Oceanospirillales (order)",-4.53171592901998e-07,1.17253830047953e-07,13
"Later post-index","Auto-FMT","Ochrobactrum (genus)",-9.06343185803997e-07,2.34507660095906e-07,13
"Later post-index","Auto-FMT","Odoribacter (genus)",-2.26585796450999e-06,5.86269150239765e-07,13
"Later post-index","Auto-FMT","Oribacterium (genus)",5.93099825741319e-06,6.41014438548189e-06,13
"Later post-index","Auto-FMT","Oscillospira (genus)",-0.00847578942278146,0.00550133657382766,13
"Later post-index","Auto-FMT","Oxalobacteraceae (family)",-3.17220115031399e-06,8.20776810335671e-07,13
"Later post-index","Auto-FMT","Paenibacillaceae (family)",-4.53171592901998e-07,1.17253830047953e-07,13
"Later post-index","Auto-FMT","Paenibacillus (genus)",-9.51660345094196e-06,2.46233043100701e-06,13
"Later post-index","Auto-FMT","Parabacteroides (genus)",-0.000747858432061015,0.00171512915977526,13
"Later post-index","Auto-FMT","Paracoccus (genus)",-4.53171592901998e-07,1.17253830047953e-07,13
"Later post-index","Auto-FMT","Parascardovia (genus)",0.000680118932222285,0.000511139435998284,13
"Later post-index","Auto-FMT","Pasteurellaceae (family)",-4.53171592901998e-07,1.17253830047953e-07,13
"Later post-index","Auto-FMT","Patulibacter (genus)",-4.53171592901998e-07,1.17253830047953e-07,13
"Later post-index","Auto-FMT","Paucibacter (genus)",-4.53171592901998e-07,1.17253830047953e-07,13
"Later post-index","Auto-FMT","Pediococcus (genus)",0.00961756316469023,0.00962639298225434,13
"Later post-index","Auto-FMT","Pedobacter (genus)",-1.35951477870599e-06,3.51761490143859e-07,13
"Later post-index","Auto-FMT","Pelobacteraceae (family)",-9.06343185803997e-07,2.34507660095906e-07,13
"Later post-index","Auto-FMT","Peptococcaceae (family)",-4.53171592901998e-07,1.17253830047953e-07,13
"Later post-index","Auto-FMT","Peptococcus (genus)",-4.53171592901998e-07,1.17253830047953e-07,13
"Later post-index","Auto-FMT","Peptoniphilus (genus)",-3.42112347397463e-05,3.35297695330634e-05,13
"Later post-index","Auto-FMT","Peptostreptococcaceae (family)",0.0434907422938067,0.0302838557616916,13
"Later post-index","Auto-FMT","Peptostreptococcus (genus)",-9.01215373085775e-07,0.000151194121948816,13
"Later post-index","Auto-FMT","Phascolarctobacterium (genus)",-1.35951477870599e-06,3.51761490143859e-07,13
"Later post-index","Auto-FMT","Phenylobacterium (genus)",-4.53171592901998e-07,1.17253830047953e-07,13
"Later post-index","Auto-FMT","Phycicoccus (genus)",-4.53171592901998e-07,1.17253830047953e-07,13
"Later post-index","Auto-FMT","Phycisphaerae (class)",-9.06343185803997e-07,2.34507660095906e-07,13
"Later post-index","Auto-FMT","Phycisphaerales (order)",-4.53171592901998e-07,1.17253830047953e-07,13
"Later post-index","Auto-FMT","Phyllobacteriaceae (family)",-4.53171592901998e-07,1.17253830047953e-07,13
"Later post-index","Auto-FMT","Phyllobacterium (genus)",-4.53171592901998e-07,1.17253830047953e-07,13
"Later post-index","Auto-FMT","Pirellulaceae (family)",-1.81268637160799e-06,4.69015320191812e-07,13
"Later post-index","Auto-FMT","Piscirickettsiaceae (family)",4.87423423067419e-07,4.85256875147514e-06,13
"Later post-index","Auto-FMT","Planctomyces (genus)",-3.17220115031399e-06,8.20776810335671e-07,13
"Later post-index","Auto-FMT","Planifilum (genus)",-4.53171592901998e-07,1.17253830047953e-07,13
"Later post-index","Auto-FMT","Planococcaceae (family)",0.00072271996249765,0.000736477432535456,13
"Later post-index","Auto-FMT","Plesiomonas (genus)",-9.06343185803997e-07,2.34507660095906e-07,13
"Later post-index","Auto-FMT","Polaromonas (genus)",-9.06343185803997e-07,2.34507660095906e-07,13
"Later post-index","Auto-FMT","Polyangiaceae (family)",-4.53171592901998e-07,1.17253830047953e-07,13
"Later post-index","Auto-FMT","Porphyromonas (genus)",-2.71902955741199e-06,7.03522980287718e-07,13
"Later post-index","Auto-FMT","Prevotella (genus)",3.48300102795932e-05,0.000119534052046752,13
"Later post-index","Auto-FMT","Propionibacteriaceae (family)",6.78245366688881e-05,3.47726596472635e-05,13
"Later post-index","Auto-FMT","Propionibacterium (genus)",6.67094020733853e-05,5.43110883574648e-05,13
"Later post-index","Auto-FMT","Propionicimonas (genus)",-4.53171592901998e-07,1.17253830047953e-07,13
"Later post-index","Auto-FMT","Propionigenium (genus)",0.00240375507911532,0.00245446698043347,13
"Later post-index","Auto-FMT","Propionivibrio (genus)",-4.53171592901998e-07,1.17253830047953e-07,13
"Later post-index","Auto-FMT","Proteobacteria (phylum)",-4.53171592901998e-07,1.17253830047953e-07,13
"Later post-index","Auto-FMT","Proteus (genus)",-1.81268637160799e-06,4.69015320191812e-07,13
"Later post-index","Auto-FMT","Pseudochrobactrum (genus)",-4.53171592901998e-07,1.17253830047953e-07,13
"Later post-index","Auto-FMT","Pseudoclavibacter (genus)",-9.06343185803997e-07,2.34507660095906e-07,13
"Later post-index","Auto-FMT","Pseudomonadaceae (family)",-4.53171592901998e-07,1.17253830047953e-07,13
"Later post-index","Auto-FMT","Pseudomonas (genus)",-8.61026026513797e-06,2.22782277091111e-06,13
"Later post-index","Auto-FMT","Pseudoramibacter (genus)",-4.53171592901998e-07,1.17253830047953e-07,13
"Later post-index","Auto-FMT","Psychrobacter (genus)",-1.35951477870599e-06,3.51761490143859e-07,13
"Later post-index","Auto-FMT","Psychromonadaceae (family)",-4.53171592901998e-07,1.17253830047953e-07,13
"Later post-index","Auto-FMT","R4-41B (family)",-4.53171592901998e-07,1.17253830047953e-07,13
"Later post-index","Auto-FMT","RB25 (class)",-4.53171592901998e-07,1.17253830047953e-07,13
"Later post-index","Auto-FMT","RF32 (order)",-9.06343185803997e-07,2.34507660095906e-07,13
"Later post-index","Auto-FMT","RF39 (order)",-9.06343185803997e-06,2.34507660095906e-06,13
"Later post-index","Auto-FMT","Ralstonia (genus)",-9.06343185803997e-07,2.34507660095906e-07,13
"Later post-index","Auto-FMT","Renibacterium (genus)",-4.53171592901998e-07,1.17253830047953e-07,13
"Later post-index","Auto-FMT","Rhizobiaceae (family)",-9.06343185803997e-07,2.34507660095906e-07,13
"Later post-index","Auto-FMT","Rhizobiales (order)",-3.62537274321599e-06,9.38030640383624e-07,13
"Later post-index","Auto-FMT","Rhizobium (genus)",-4.53171592901998e-07,1.17253830047953e-07,13
"Later post-index","Auto-FMT","Rhodobacter (genus)",-1.35951477870599e-06,3.51761490143859e-07,13
"Later post-index","Auto-FMT","Rhodobacteraceae (family)",-9.06343185803997e-07,2.34507660095906e-07,13
"Later post-index","Auto-FMT","Rhodococcus (genus)",-3.17220115031399e-06,8.20776810335671e-07,13
"Later post-index","Auto-FMT","Rhodocyclaceae (family)",-4.99654104593931e-06,2.30889874616899e-06,13
"Later post-index","Auto-FMT","Rhodocytophaga (genus)",-4.53171592901998e-07,1.17253830047953e-07,13
"Later post-index","Auto-FMT","Rhodoferax (genus)",-4.53171592901998e-07,1.17253830047953e-07,13
"Later post-index","Auto-FMT","Rhodoplanes (genus)",-4.53171592901998e-07,1.17253830047953e-07,13
"Later post-index","Auto-FMT","Rhodospirillaceae (family)",-2.71902955741199e-06,7.03522980287718e-07,13
"Later post-index","Auto-FMT","Rickettsiaceae (family)",-4.53171592901998e-07,1.17253830047953e-07,13
"Later post-index","Auto-FMT","Rickettsiales (order)",-4.53171592901998e-07,1.17253830047953e-07,13
"Later post-index","Auto-FMT","Rikenellaceae (family)",-0.000111476413298405,0.000515489240660688,13
"Later post-index","Auto-FMT","Roseburia (genus)",0.000574588777272759,0.00201985026134168,13
"Later post-index","Auto-FMT","Rothia (genus)",0.00182963934326664,0.0020160703083357,13
"Later post-index","Auto-FMT","Rubellimicrobium (genus)",-4.53171592901998e-07,1.17253830047953e-07,13
"Later post-index","Auto-FMT","Rubrobacter (genus)",-4.53171592901998e-07,1.17253830047953e-07,13
"Later post-index","Auto-FMT","Ruminococcaceae (family)",-0.0317502921154455,0.0118711072134103,13
"Later post-index","Auto-FMT","Ruminococcus (genus)",-0.0487421421683749,0.0202079406744971,13
"Later post-index","Auto-FMT","Rummeliibacillus (genus)",-4.53171592901998e-07,1.17253830047953e-07,13
"Later post-index","Auto-FMT","S24-7 (family)",0.000603249731498174,0.000479557250593187,13
"Later post-index","Auto-FMT","SAR202 (class)",-9.06343185803997e-07,2.34507660095906e-07,13
"Later post-index","Auto-FMT","SBRH58 (class)",-4.53171592901998e-07,1.17253830047953e-07,13
"Later post-index","Auto-FMT","SHD-231 (genus)",-1.81268637160799e-06,4.69015320191812e-07,13
"Later post-index","Auto-FMT","SJA-4 (class)",-3.17220115031399e-06,8.20776810335671e-07,13
"Later post-index","Auto-FMT","SM2F11 (class)",-4.53171592901998e-07,1.17253830047953e-07,13
"Later post-index","Auto-FMT","SUP05 (family)",-1.35951477870599e-06,3.51761490143859e-07,13
"Later post-index","Auto-FMT","Saccharopolyspora (genus)",-2.71902955741199e-06,7.03522980287718e-07,13
"Later post-index","Auto-FMT","Salinibacterium (genus)",-4.53171592901998e-07,1.17253830047953e-07,13
"Later post-index","Auto-FMT","Salinicoccus (genus)",3.51135885438036e-05,3.87400959260748e-05,13
"Later post-index","Auto-FMT","Salmonella (genus)",-9.06343185803997e-07,2.34507660095906e-07,13
"Later post-index","Auto-FMT","Sanguibacter (genus)",-4.53171592901998e-07,1.17253830047953e-07,13
"Later post-index","Auto-FMT","Sarcina (genus)",-4.53171592901998e-07,1.17253830047953e-07,13
"Later post-index","Auto-FMT","Sediment-1 (order)",-4.53171592901998e-07,1.17253830047953e-07,13
"Later post-index","Auto-FMT","Sediminibacterium (genus)",-4.53171592901998e-07,1.17253830047953e-07,13
"Later post-index","Auto-FMT","Selenomonas (genus)",-3.17220115031399e-06,8.20776810335671e-07,13
"Later post-index","Auto-FMT","Serratia (genus)",0.000346958938010979,0.00034887172782679,13
"Later post-index","Auto-FMT","Sharpea (genus)",5.0246550716092e-06,6.46816005806855e-06,13
"Later post-index","Auto-FMT","Shewanella (genus)",-1.35951477870599e-06,3.51761490143859e-07,13
"Later post-index","Auto-FMT","Sinobacteraceae (family)",-9.06343185803997e-07,2.34507660095906e-07,13
"Later post-index","Auto-FMT","Skermanella (genus)",-4.53171592901998e-07,1.17253830047953e-07,13
"Later post-index","Auto-FMT","Slackia (genus)",-2.0000277881337e-05,1.79015083902746e-05,13
"Later post-index","Auto-FMT","Solibacillus (genus)",-4.53171592901998e-07,1.17253830047953e-07,13
"Later post-index","Auto-FMT","Solirubrobacteraceae (family)",-9.06343185803997e-07,2.34507660095906e-07,13
"Later post-index","Auto-FMT","Solirubrobacterales (order)",-4.53171592901998e-07,1.17253830047953e-07,13
"Later post-index","Auto-FMT","Sphingobacteriaceae (family)",-2.26585796450999e-06,5.86269150239765e-07,13
"Later post-index","Auto-FMT","Sphingobacterium (genus)",-4.53171592901998e-07,1.17253830047953e-07,13
"Later post-index","Auto-FMT","Sphingomonadaceae (family)",-1.35951477870599e-06,3.51761490143859e-07,13
"Later post-index","Auto-FMT","Sphingomonadales (order)",-4.53171592901998e-07,1.17253830047953e-07,13
"Later post-index","Auto-FMT","Sphingomonas (genus)",-1.81268637160799e-06,4.69015320191812e-07,13
"Later post-index","Auto-FMT","Spirobacillales (order)",-4.53171592901998e-07,1.17253830047953e-07,13
"Later post-index","Auto-FMT","Spirochaeta (genus)",-1.35951477870599e-06,3.51761490143859e-07,13
"Later post-index","Auto-FMT","Spirochaetaceae (family)",-4.53171592901998e-07,1.17253830047953e-07,13
"Later post-index","Auto-FMT","Spirosoma (genus)",-4.53171592901998e-07,1.17253830047953e-07,13
"Later post-index","Auto-FMT","Sporanaerobacter (genus)",-1.020776632978e-05,6.96912860575911e-06,13
"Later post-index","Auto-FMT","Sporichthyaceae (family)",-9.06343185803997e-07,2.34507660095906e-07,13
"Later post-index","Auto-FMT","Sporosarcina (genus)",-1.81268637160799e-06,4.69015320191812e-07,13
"Later post-index","Auto-FMT","Staphylococcaceae (family)",-9.06343185803997e-07,2.34507660095906e-07,13
"Later post-index","Auto-FMT","Staphylococcus (genus)",0.0132907456658311,0.0132691527792753,13
"Later post-index","Auto-FMT","Stenotrophomonas (genus)",-4.07854433611798e-06,1.05528447043158e-06,13
"Later post-index","Auto-FMT","Stramenopiles (order)",-4.53171592901998e-06,1.17253830047953e-06,13
"Later post-index","Auto-FMT","Streptococcaceae (family)",1.62109826948068e-06,6.48817237473906e-06,13
"Later post-index","Auto-FMT","Streptococcus (genus)",0.023604426488211,0.0421051189911092,13
"Later post-index","Auto-FMT","Streptomyces (genus)",-2.26585796450999e-06,5.86269150239765e-07,13
"Later post-index","Auto-FMT","Streptophyta (order)",0.0173980338080873,0.0173895473620482,13
"Later post-index","Auto-FMT","Sutterella (genus)",-0.00369101192550506,0.00355715978433044,13
"Later post-index","Auto-FMT","Sva0485 (order)",-4.53171592901998e-07,1.17253830047953e-07,13
"Later post-index","Auto-FMT","Sva0725 (order)",-9.06343185803997e-07,2.34507660095906e-07,13
"Later post-index","Auto-FMT","Synergistaceae (family)",-4.53171592901998e-07,1.17253830047953e-07,13
"Later post-index","Auto-FMT","Syntrophaceae (family)",-4.53171592901998e-07,1.17253830047953e-07,13
"Later post-index","Auto-FMT","Syntrophobacteraceae (family)",-1.81268637160799e-06,4.69015320191812e-07,13
"Later post-index","Auto-FMT","TG5 (genus)",-1.35951477870599e-06,3.51761490143859e-07,13
"Later post-index","Auto-FMT","TM7-3 (class)",-2.71902955741199e-06,7.03522980287718e-07,13
"Later post-index","Auto-FMT","Tannerella (genus)",-9.06343185803997e-07,2.34507660095906e-07,13
"Later post-index","Auto-FMT","Tatlockia (genus)",-9.06343185803997e-07,2.34507660095906e-07,13
"Later post-index","Auto-FMT","Tenericutes (phylum)",-4.53171592901998e-07,1.17253830047953e-07,13
"Later post-index","Auto-FMT","Thauera (genus)",-4.53171592901998e-07,1.17253830047953e-07,13
"Later post-index","Auto-FMT","Thermoactinomycetaceae (family)",-4.53171592901998e-07,1.17253830047953e-07,13
"Later post-index","Auto-FMT","Thermobaculaceae (family)",-4.53171592901998e-07,1.17253830047953e-07,13
"Later post-index","Auto-FMT","Thermus (genus)",-1.35951477870599e-06,3.51761490143859e-07,13
"Later post-index","Auto-FMT","Thiohalorhabdales (order)",-9.06343185803997e-07,2.34507660095906e-07,13
"Later post-index","Auto-FMT","Thiotrichaceae (family)",-1.35951477870599e-06,3.51761490143859e-07,13
"Later post-index","Auto-FMT","Trabulsiella (genus)",-9.11462389453717e-06,6.64955163858883e-06,13
"Later post-index","Auto-FMT","Treponema (genus)",-4.07854433611798e-06,1.05528447043158e-06,13
"Later post-index","Auto-FMT","Trichococcus (genus)",-1.35951477870599e-06,3.51761490143859e-07,13
"Later post-index","Auto-FMT","Tsukamurella (genus)",-4.53171592901998e-07,1.17253830047953e-07,13
"Later post-index","Auto-FMT","Turicibacter (genus)",1.91752840033102e-07,8.17299528681176e-06,13
"Later post-index","Auto-FMT","Vagococcus (genus)",-4.53171592901998e-07,1.17253830047953e-07,13
"Later post-index","Auto-FMT","Varibaculum (genus)",-4.53171592901998e-07,1.17253830047953e-07,13
"Later post-index","Auto-FMT","Variovorax (genus)",-9.06343185803997e-07,2.34507660095906e-07,13
"Later post-index","Auto-FMT","Veillonella (genus)",-9.41469751827601e-05,0.00723473365591378,13
"Later post-index","Auto-FMT","Veillonellaceae (family)",-0.000162006299911206,0.000159534067720832,13
"Later post-index","Auto-FMT","Verrucomicrobiaceae (family)",-9.06343185803997e-07,2.34507660095906e-07,13
"Later post-index","Auto-FMT","Vibrio (genus)",-4.53171592901998e-07,1.17253830047953e-07,13
"Later post-index","Auto-FMT","Vogesella (genus)",-4.53171592901998e-07,1.17253830047953e-07,13
"Later post-index","Auto-FMT","WSA2 (family)",-4.53171592901998e-07,1.17253830047953e-07,13
"Later post-index","Auto-FMT","Weissella (genus)",-9.06343185803997e-07,2.34507660095906e-07,13
"Later post-index","Auto-FMT","Xanthomonadaceae (family)",-9.06343185803997e-07,2.34507660095906e-07,13
"Later post-index","Auto-FMT","Xenococcaceae (family)",-4.53171592901998e-07,1.17253830047953e-07,13
"Later post-index","Auto-FMT","YS2 (order)",-9.06343185803997e-07,2.34507660095906e-07,13
"Later post-index","Auto-FMT","ZB2 (class)",-1.54078341586679e-05,3.9866302216304e-06,13
"Later post-index","Auto-FMT","[Barnesiellaceae] (family)",-9.06343185803997e-07,2.34507660095906e-07,13
"Later post-index","Auto-FMT","[Cerasicoccaceae] (family)",-1.81268637160799e-06,4.69015320191812e-07,13
"Later post-index","Auto-FMT","[Chthoniobacteraceae] (family)",-1.35951477870599e-06,3.51761490143859e-07,13
"Later post-index","Auto-FMT","[Coprobacillaceae] (family)",-0.0317139783627008,0.00952279988280465,13
"Later post-index","Auto-FMT","[Eubacterium] (genus)",-0.0655591553281532,0.0276165835200857,13
"Later post-index","Auto-FMT","[Paraprevotellaceae] (family)",-9.06343185803997e-07,2.34507660095906e-07,13
"Later post-index","Auto-FMT","[Pedosphaerales] (order)",-1.81268637160799e-06,4.69015320191812e-07,13
"Later post-index","Auto-FMT","[Prevotella] (genus)",-0.00024151645749818,0.000236443229867332,13
"Later post-index","Auto-FMT","[Ruminococcus] (genus)",-0.0609856856393051,0.0284118938038126,13
"Later post-index","Auto-FMT","[Saprospirales] (order)",-9.06343185803997e-07,2.34507660095906e-07,13
"Later post-index","Auto-FMT","[Weeksellaceae] (family)",-1.81268637160799e-06,4.69015320191812e-07,13
"Later post-index","Auto-FMT","auto67_4W (family)",-9.06343185803997e-07,2.34507660095906e-07,13
"Later post-index","Auto-FMT","cc_115 (genus)",-8.34884610573915e-06,6.67188489666083e-06,13
"Later post-index","Auto-FMT","iii1-15 (order)",-2.26585796450999e-06,5.86269150239765e-07,13
