"Transition","TransitionOrder","ParticipantID","BeforeSampleID","AfterSampleID","BeforeDay","AfterDay","Taxon","BeforeRelativeAbundance","AfterRelativeAbundance","HRICContribution","SimpsonDirectionContribution","PielouEntropyContribution"
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Micrococcaceae (family)",0,0,5.25095433467769e-07,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Micrococcales (order)",0,0,4.03919564205976e-08,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Micrococcus (genus)",0,0,8.07839128411952e-08,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Micromonosporaceae (family)",0,0,4.03919564205976e-08,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Mitsuokella (genus)",0,0,1.21175869261793e-07,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Mobiluncus (genus)",0,0,4.03919564205976e-08,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Modestobacter (genus)",0,0,4.03919564205976e-08,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Mogibacterium (genus)",0,0,2.82743694944183e-07,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Morganella (genus)",0,0,8.07839128411952e-08,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Moryella (genus)",0,0,3.23135651364781e-07,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Mucispirillum (genus)",0,0,4.03919564205976e-08,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Mycobacterium (genus)",0,0,2.01959782102988e-07,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Mycoplasma (genus)",0,0,1.21175869261793e-07,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Myroides (genus)",0,0,4.03919564205976e-08,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Myxococcales (order)",0,0,3.63527607785378e-07,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"N1423WL (order)",0,0,4.03919564205976e-08,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Negativicoccus (genus)",0,0,8.07839128411952e-08,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Neisseria (genus)",0,0,8.07839128411952e-08,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Neisseriaceae (family)",0,0,8.07839128411952e-08,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Nitrobacter (genus)",0,0,4.03919564205976e-08,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Nitrospira (genus)",0,0,4.03919564205976e-08,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Nocardioidaceae (family)",0,0,2.42351738523586e-07,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Nocardioides (genus)",0,0,4.03919564205976e-08,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Nocardiopsaceae (family)",0,0,4.03919564205976e-08,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Novosphingobium (genus)",0,0,1.21175869261793e-07,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"OD1 (phylum)",0,0,1.45411043114152e-06,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"OP11 (phylum)",0,0,2.82743694944183e-07,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"OPB11 (order)",0,0,4.03919564205976e-08,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Oceanospirillales (order)",0,0,4.03919564205976e-08,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Ochrobactrum (genus)",0,0,8.07839128411952e-08,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Odoribacter (genus)",0,0,2.01959782102988e-07,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Oribacterium (genus)",0,0,4.03919564205976e-08,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Oscillospira (genus)",0.000176859679530261,0.000122981060916619,5.1740396005886e-05,1.61550048993694e-08,-0.000101572324767386
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Oxalobacteraceae (family)",0,0,2.82743694944183e-07,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Paenibacillaceae (family)",0,0,4.03919564205976e-08,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Paenibacillus (genus)",0,0,8.4823108483255e-07,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Parabacteroides (genus)",0.000389091294966574,8.19873739444126e-05,0.000273865200881385,6.95996753479526e-08,-0.000615872339772428
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Paracoccus (genus)",0,0,4.03919564205976e-08,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Parascardovia (genus)",0.000955042269463408,0.000368943182749857,0.00053849716150533,6.50869279390036e-07,-0.000959846672008425
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Pasteurellaceae (family)",0,0,4.03919564205976e-08,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Patulibacter (genus)",0,0,4.03919564205976e-08,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Paucibacter (genus)",0,0,4.03919564205976e-08,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Pediococcus (genus)",0,0,7.67447171991355e-07,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Pedobacter (genus)",0,0,1.21175869261793e-07,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Pelobacteraceae (family)",0,0,8.07839128411952e-08,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Peptococcaceae (family)",0,0,4.03919564205976e-08,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Peptococcus (genus)",0,0,4.03919564205976e-08,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Peptoniphilus (genus)",0,0,9.69406954094343e-07,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Peptostreptococcaceae (family)",0,8.19873739444126e-05,-6.53117220810737e-05,-6.72192948630094e-09,0.000186186882719297
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Peptostreptococcus (genus)",0,0,2.01959782102988e-07,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Phascolarctobacterium (genus)",0,0,1.21175869261793e-07,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Phenylobacterium (genus)",0,0,4.03919564205976e-08,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Phycicoccus (genus)",0,0,4.03919564205976e-08,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Phycisphaerales (order)",0,0,4.03919564205976e-08,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Phyllobacteriaceae (family)",0,0,4.03919564205976e-08,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Phyllobacterium (genus)",0,0,4.03919564205976e-08,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Pirellulaceae (family)",0,0,1.6156782568239e-07,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Piscirickettsiaceae (family)",0,0,4.03919564205976e-07,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Planctomyces (genus)",0,0,2.82743694944183e-07,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Planctomycetes (phylum)",0,0,8.07839128411952e-08,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Planifilum (genus)",0,0,4.03919564205976e-08,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Planococcaceae (family)",0,0,5.65487389888366e-07,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Plesiomonas (genus)",0,0,8.07839128411952e-08,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Polaromonas (genus)",0,0,8.07839128411952e-08,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Polyangiaceae (family)",0,0,4.03919564205976e-08,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Porphyromonas (genus)",0,0,2.42351738523586e-07,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Prevotella (genus)",0,0,3.87762781637738e-06,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Propionibacteriaceae (family)",0,0,4.84703477047171e-07,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Propionibacterium (genus)",0,0,3.23135651364781e-07,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Propionicimonas (genus)",0,0,4.03919564205976e-08,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Propionigenium (genus)",0,0,4.03919564205976e-08,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Propionivibrio (genus)",0,0,4.03919564205976e-08,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Proteobacteria (phylum)",0,0,8.4823108483255e-07,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Proteus (genus)",0,0,1.6156782568239e-07,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Pseudochrobactrum (genus)",0,0,4.03919564205976e-08,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Pseudoclavibacter (genus)",0,0,8.07839128411952e-08,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Pseudomonadaceae (family)",0,0,4.03919564205976e-08,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Pseudomonas (genus)",0,0,7.67447171991355e-07,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Pseudoramibacter (genus)",0,0,4.03919564205976e-08,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Psychrobacter (genus)",0,0,1.21175869261793e-07,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Psychromonadaceae (family)",0,0,4.03919564205976e-08,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"R4-41B (family)",0,0,4.03919564205976e-08,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"RF32 (order)",0,0,8.07839128411952e-08,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"RF39 (order)",0,0,8.07839128411952e-07,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Ralstonia (genus)",0,0,8.07839128411952e-08,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Renibacterium (genus)",0,0,4.03919564205976e-08,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Rhizobiaceae (family)",0,0,8.07839128411952e-08,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Rhizobiales (order)",0,0,3.23135651364781e-07,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Rhizobium (genus)",0,0,4.03919564205976e-08,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Rhodobacter (genus)",0,0,1.21175869261793e-07,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Rhodobacteraceae (family)",0,0,8.07839128411952e-08,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Rhodococcus (genus)",0,0,2.82743694944183e-07,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Rhodocyclaceae (family)",0,0,2.82743694944183e-07,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Rhodocytophaga (genus)",0,0,4.03919564205976e-08,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Rhodoferax (genus)",0,0,4.03919564205976e-08,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Rhodoplanes (genus)",0,0,4.03919564205976e-08,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Rhodospirillaceae (family)",0,0,2.42351738523586e-07,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Rickettsiaceae (family)",0,0,4.03919564205976e-08,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Rickettsiales (order)",0,0,4.03919564205976e-08,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Rikenellaceae (family)",0,0,1.29254260545912e-06,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Roseburia (genus)",0,0,1.05019086693554e-06,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Rothia (genus)",0.000424463230872626,0.000737886365499713,-0.000294374008821193,-1.93095138286892e-07,0.000538325643082484
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Rubellimicrobium (genus)",0,0,4.03919564205976e-08,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Rubrobacter (genus)",0,0,4.03919564205976e-08,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Ruminococcaceae (family)",0.027130274839942,0.0350905960482086,-0.00774482659356935,-0.000521710398095813,0.00412357003018822
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Ruminococcus (genus)",0,0,8.48231084832547e-06,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Rummeliibacillus (genus)",0,0,4.03919564205976e-08,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"S24-7 (family)",7.07438718121043e-05,0,6.24486776233238e-05,5.00469539896744e-09,-0.000163172262112694
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"SHD-231 (genus)",0,0,1.6156782568239e-07,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"SUP05 (family)",0,0,1.21175869261793e-07,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Saccharopolyspora (genus)",0,0,2.42351738523586e-07,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Salinibacterium (genus)",0,0,4.03919564205976e-08,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Salinicoccus (genus)",0,0,3.23135651364781e-07,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Salmonella (genus)",0,0,8.07839128411952e-08,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Sanguibacter (genus)",0,0,4.03919564205976e-08,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Sarcina (genus)",0,0,4.03919564205976e-08,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Sediment-1 (order)",0,0,4.03919564205976e-08,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Sediminibacterium (genus)",0,0,4.03919564205976e-08,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Selenomonas (genus)",0,0,2.82743694944183e-07,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Serratia (genus)",0,0,1.6156782568239e-07,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Sharpea (genus)",0,0,1.21175869261793e-07,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Shewanella (genus)",0,0,1.21175869261793e-07,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Sinobacteraceae (family)",0,0,8.07839128411952e-08,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Skermanella (genus)",0,0,4.03919564205976e-08,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Slackia (genus)",0,0,2.01959782102988e-07,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Solibacillus (genus)",0,0,4.03919564205976e-08,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Solirubrobacteraceae (family)",0,0,8.07839128411952e-08,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Solirubrobacterales (order)",0,0,4.03919564205976e-08,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Sphingobacteriaceae (family)",0,0,2.01959782102988e-07,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Sphingobacterium (genus)",0,0,4.03919564205976e-08,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Sphingomonadaceae (family)",0,0,1.21175869261793e-07,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Sphingomonadales (order)",0,0,4.03919564205976e-08,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Sphingomonas (genus)",0,0,1.6156782568239e-07,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Spirobacillales (order)",0,0,4.03919564205976e-08,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Spirochaeta (genus)",0,0,1.21175869261793e-07,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Spirochaetaceae (family)",0,0,4.03919564205976e-08,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Spirosoma (genus)",0,0,4.03919564205976e-08,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Sporanaerobacter (genus)",0,0,2.42351738523586e-07,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Sporichthyaceae (family)",0,0,8.07839128411952e-08,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Sporosarcina (genus)",0,0,1.6156782568239e-07,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Staphylococcaceae (family)",0,0,8.07839128411952e-08,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Staphylococcus (genus)",0,0,2.42351738523586e-06,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Stenotrophomonas (genus)",0,0,3.63527607785378e-07,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Stramenopiles (order)",0,0,4.03919564205976e-07,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Streptococcaceae (family)",0,0,2.42351738523586e-07,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Streptococcus (genus)",0.117930034310778,0.0518160203328687,0.0630203661464417,0.0114568124031976,-0.0209820023542431
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Streptomyces (genus)",0,0,2.01959782102988e-07,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Streptophyta (order)",0,0,8.4823108483255e-07,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Sutterella (genus)",0,0,8.07839128411952e-07,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Sva0485 (order)",0,0,4.03919564205976e-08,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Sva0725 (order)",0,0,8.07839128411952e-08,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Synergistaceae (family)",0,0,4.03919564205976e-08,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Syntrophaceae (family)",0,0,4.03919564205976e-08,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Syntrophobacteraceae (family)",0,0,1.6156782568239e-07,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"TG5 (genus)",0,0,1.21175869261793e-07,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"TM6 (phylum)",0,0,3.23135651364781e-07,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"TM7 (phylum)",0,0,2.42351738523586e-07,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Tannerella (genus)",0,0,8.07839128411952e-08,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Tatlockia (genus)",0,0,8.07839128411952e-08,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Tenericutes (phylum)",0,0,8.07839128411952e-08,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Thauera (genus)",0,0,4.03919564205976e-08,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Thermoactinomycetaceae (family)",0,0,4.03919564205976e-08,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Thermobaculaceae (family)",0,0,4.03919564205976e-08,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Thermus (genus)",0,0,1.21175869261793e-07,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Thiohalorhabdales (order)",0,0,8.07839128411952e-08,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Thiotrichaceae (family)",0,0,1.21175869261793e-07,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Trabulsiella (genus)",0,0,4.03919564205976e-08,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Treponema (genus)",0,0,3.63527607785378e-07,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Trichococcus (genus)",0,0,1.21175869261793e-07,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Tsukamurella (genus)",0,0,4.03919564205976e-08,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Turicibacter (genus)",0,0,3.63527607785378e-07,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Unclassified",0,0,1.6156782568239e-07,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Vagococcus (genus)",0,0,4.03919564205976e-08,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Varibaculum (genus)",0,0,4.03919564205976e-08,0,0
"0061: day -4 to -3",7,"0061","12277.FMT.0061F","12277.FMT.0061G",-4,-3,"Variovorax (genus)",0,0,8.07839128411952e-08,0,0
