"method","MethodLabel","Taxon","target_layer","lda_score","significant","total_count","prevalence_n","prevalence_fraction","mean_relative_abundance","Kingdom","Phylum","Class","Order","Family","Genus"
"LEfSe","LEfSe","HQ673115.1.1376","MES",2.27959308183264,TRUE,448,73,0.421965317919075,0.000103587764648928,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11",NA,NA
"LEfSe","LEfSe","HQ673685.1.1461","MES",2.2800689854395,TRUE,525,31,0.179190751445087,0.000110069760312866,"Bacteria","Proteobacteria","Gammaproteobacteria","Salinisphaerales","Salinisphaeraceae","ZD0417"
"LEfSe","LEfSe","HQ673877.1.1507","MES",2.28106517756928,TRUE,3107,114,0.658959537572254,0.000696683526223964,"Bacteria","Marinimicrobia",NA,NA,NA,NA
"LEfSe","LEfSe","DQ396011.1.1464","MES",2.28178118349197,TRUE,496,59,0.341040462427746,0.000100063327339564,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11",NA,NA
"LEfSe","LEfSe","EU491156.1.1522","MES",2.28183441121101,TRUE,710,22,0.127167630057803,0.000139577940800396,"Bacteria","Marinimicrobia",NA,NA,NA,NA
"LEfSe","LEfSe","JX530887.1.1456","MES",2.28256639536312,TRUE,413,31,0.179190751445087,8.44181116555962e-05,"Bacteria","Acidobacteria","Subgroup",NA,NA,NA
"LEfSe","LEfSe","KF954236.1.1472","MES",2.28281898218581,TRUE,410,22,0.127167630057803,8.38139065716579e-05,"Archaea","Thaumarchaeota","Marine",NA,NA,NA
"LEfSe","LEfSe","AJXC01000443.5756.7214","MES",2.28321635710918,TRUE,418,36,0.208092485549133,8.52338102416756e-05,"Archaea","Thaumarchaeota","Marine",NA,NA,NA
"LEfSe","LEfSe","HQ672575.1.1509","MES",2.2841399228561,TRUE,463,36,0.208092485549133,9.63470683907284e-05,"Bacteria","Proteobacteria","Betaproteobacteria","Methylophilales","Methylophilaceae","OM43"
"LEfSe","LEfSe","KR269633.1.1359","MES",2.28472592597336,TRUE,1432,120,0.69364161849711,0.000322423907638609,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11",NA,NA
"LEfSe","LEfSe","JQ222041.1.915","MES",2.28595675556716,TRUE,400,27,0.15606936416185,8.44248395452956e-05,"Archaea","Euryarchaeota","Thermoplasmata","Thermoplasmatales","Marine",NA
"LEfSe","LEfSe","HQ673316.1.1520","MES",2.28625678673822,TRUE,586,67,0.38728323699422,0.000120672603875511,"Bacteria","Marinimicrobia",NA,NA,NA,NA
"LEfSe","LEfSe","GQ346802.1.1327","MES",2.28686958162261,TRUE,375,44,0.254335260115607,0.000108740527086801,"Bacteria","Chloroflexi","JG30-KF-CM66","uncultured",NA,NA
"LEfSe","LEfSe","KU898192.1.1445","MES",2.28904453563572,TRUE,1328,95,0.549132947976879,0.000259999898003296,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11",NA,NA
"LEfSe","LEfSe","HQ674084.1.1465","MES",2.2917707407553,TRUE,397,36,0.208092485549133,9.30769780549798e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","uncultured"
"LEfSe","LEfSe","HQ529890.1.917","MES",2.29204409172532,TRUE,425,32,0.184971098265896,8.66901000580563e-05,"Archaea","Thaumarchaeota","Marine",NA,NA,NA
"LEfSe","LEfSe","GU567979.22125.23645","MES",2.29216267435803,TRUE,468,34,0.196531791907514,8.8668306403253e-05,"Bacteria","Gemmatimonadetes","BD2-11",NA,NA,NA
"LEfSe","LEfSe","HQ672484.1.1502","MES",2.29301214173879,TRUE,942,84,0.485549132947977,0.000194019223166374,"Bacteria","Proteobacteria","AEGEAN-245","uncultured",NA,NA
"LEfSe","LEfSe","CP002046.1256106.1257626","MES",2.29390880854512,TRUE,524,52,0.300578034682081,0.00012419173674809,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Croceibacter"
"LEfSe","LEfSe","KJ757730.1.2063","MES",2.29453546469472,TRUE,414,41,0.236994219653179,9.37248944991567e-05,"Eukaryota","Excavata","Discoba","Discicristata","Euglenozoa","Diplonemea"
"LEfSe","LEfSe","GU246579.1.1774","MES",2.29570611116301,TRUE,442,23,0.132947976878613,8.70577346988961e-05,"Eukaryota","SAR","Rhizaria","Retaria","Acantharia","Acantharea"
"LEfSe","LEfSe","HQ672445.1.1436","MES",2.29590860499372,TRUE,646,89,0.514450867052023,0.000135353490289987,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11",NA,NA
"LEfSe","LEfSe","KJ589828.1.1483","MES",2.29972946250952,TRUE,504,50,0.289017341040462,0.000107376572655523,"Bacteria","Marinimicrobia",NA,NA,NA,NA
"LEfSe","LEfSe","FJ615481.1.915","MES",2.3012568173212,TRUE,423,27,0.15606936416185,8.77104843712926e-05,"Archaea","Thaumarchaeota","Marine",NA,NA,NA
"LEfSe","LEfSe","KF954259.1.1262","MES",2.30308066274713,TRUE,493,44,0.254335260115607,9.75959132889665e-05,"Archaea","Thaumarchaeota","Marine",NA,NA,NA
"LEfSe","LEfSe","AFNV02000017.17008.18531","MES",2.30308992894614,TRUE,886,69,0.398843930635838,0.00019604739980974,"Bacteria","Proteobacteria","Gammaproteobacteria","Salinisphaerales","Salinisphaeraceae","Salinisphaera"
"LEfSe","LEfSe","HQ673644.1.1523","MES",2.30428116626492,TRUE,432,48,0.277456647398844,9.53065274754145e-05,"Bacteria","Marinimicrobia",NA,NA,NA,NA
"LEfSe","LEfSe","HQ672296.1.1466","MES",2.30567310261592,TRUE,512,72,0.416184971098266,0.000109167700833493,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11",NA,NA
"LEfSe","LEfSe","KR269638.1.1426","MES",2.30667020471365,TRUE,638,30,0.173410404624277,0.000133643502292695,"Bacteria","Proteobacteria","Gammaproteobacteria","E01-9C-26",NA,NA
"LEfSe","LEfSe","GU234379.1.1325","MES",2.30960602460336,TRUE,308,19,0.109826589595376,9.76872071399922e-05,"Archaea","Euryarchaeota","Thermoplasmata","Thermoplasmatales","Marine",NA
"LEfSe","LEfSe","HQ674120.1.1448","MES",2.30966283534137,TRUE,527,78,0.450867052023121,0.000118112456480391,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11",NA,NA
"LEfSe","LEfSe","GQ346815.1.1325","MES",2.31110263722523,TRUE,700,109,0.630057803468208,0.000177745226067236,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11",NA,NA
"LEfSe","LEfSe","JX227430.1.1461","MES",2.31140542585342,TRUE,438,31,0.179190751445087,9.34375503425172e-05,"Bacteria","Chloroflexi","SAR202",NA,NA,NA
"LEfSe","LEfSe","HQ673994.1.1476","MES",2.31365599086965,TRUE,389,36,0.208092485549133,9.1341911423881e-05,"Bacteria","Proteobacteria","Deltaproteobacteria","SAR324",NA,NA
"LEfSe","LEfSe","KP410293.1.1502","MES",2.31437398396726,TRUE,697,23,0.132947976878613,0.000206730018663075,"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Oceanospirillaceae","Oleispira"
"LEfSe","LEfSe","HQ673550.1.1502","MES",2.31454283885456,TRUE,455,35,0.202312138728324,9.44068055936759e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Cellvibrionaceae","uncultured"
"LEfSe","LEfSe","AY534091.1.1511","MES",2.31566152909438,TRUE,415,34,0.196531791907514,9.51501576811776e-05,"Bacteria","Chloroflexi","SAR202",NA,NA,NA
"LEfSe","LEfSe","GQ377828.1.1263","MES",2.31701606502233,TRUE,1609,80,0.46242774566474,0.000308798202405564,"Bacteria","Proteobacteria","Gammaproteobacteria","Salinisphaerales","Salinisphaeraceae","ZD0417"
"LEfSe","LEfSe","HE576787.1.1388","MES",2.31868779127635,TRUE,901,30,0.173410404624277,0.000248914417626713,"Bacteria","Proteobacteria","Epsilonproteobacteria","Campylobacterales","Campylobacteraceae","Arcobacter"
"LEfSe","LEfSe","EU373963.1.1515","MES",2.32011446023933,TRUE,495,35,0.202312138728324,0.000102612228831898,"Bacteria","Acidobacteria","Subgroup",NA,NA,NA
"LEfSe","LEfSe","AF121999.1.911","MES",2.32094374216796,TRUE,598,43,0.248554913294798,0.000112257575980348,"Archaea","Thaumarchaeota","Marine",NA,NA,NA
"LEfSe","LEfSe","HQ672481.1.1520","MES",2.32126489510724,TRUE,2150,116,0.670520231213873,0.000459809175438815,"Bacteria","Marinimicrobia",NA,NA,NA,NA
"LEfSe","LEfSe","AB974100.1.1445","MES",2.32212725153421,TRUE,478,56,0.323699421965318,0.000105596506320894,"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","OM182",NA
"LEfSe","LEfSe","HQ673189.1.1515","MES",2.32235303204446,TRUE,434,27,0.15606936416185,9.23769750329142e-05,"Bacteria","Proteobacteria","Deltaproteobacteria","Desulfurellales","Desulfurellaceae","G55"
"LEfSe","LEfSe","JQ222516.1.905","MES",2.32235634380065,TRUE,356,39,0.225433526011561,9.487895218105e-05,"Archaea","Euryarchaeota","Thermoplasmata","Thermoplasmatales","Marine",NA
"LEfSe","LEfSe","AXVV01000008.16730.18248","MES",2.32260715957723,TRUE,445,42,0.242774566473988,9.4632583908179e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Cellvibrionaceae","uncultured"
"LEfSe","LEfSe","AF530524.1.1703","MES",2.32326169140691,TRUE,513,24,0.138728323699422,0.000115926117003278,"Eukaryota","SAR","Rhizaria","Retaria","Polycystinea","Collodaria"
"LEfSe","LEfSe","LWDU01041134.18471.19972","MES",2.32362387190263,TRUE,690,100,0.578034682080925,0.000184845301601835,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","NS9",NA
"LEfSe","LEfSe","KJ589967.1.1431","MES",2.32385321951529,TRUE,498,23,0.132947976878613,0.000117474723838887,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","AT-s3-44","uncultured"
"LEfSe","LEfSe","JX879053.1.1463","MES",2.3241179329272,TRUE,467,28,0.161849710982659,9.36710496468426e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","uncultured"
"LEfSe","LEfSe","KP201135.1.1430","MES",2.32526562075569,TRUE,577,40,0.23121387283237,0.000111641484120992,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Pseudoruegeria"
"LEfSe","LEfSe","KJ759887.1.1805","MES",2.32570289008746,TRUE,423,19,0.109826589595376,9.3163546564419e-05,"Eukaryota","SAR","Rhizaria","Retaria","Polycystinea","Spumellaria"
"LEfSe","LEfSe","AB193994.1.1472","MES",2.32767305004346,TRUE,574,41,0.236994219653179,0.000113794887080566,"Archaea","Thaumarchaeota","Marine",NA,NA,NA
"LEfSe","LEfSe","EF597698.1.1403","MES",2.32770990742813,TRUE,703,52,0.300578034682081,0.000172818835087494,"Archaea","Euryarchaeota","Thermoplasmata","Thermoplasmatales","Marine",NA
"LEfSe","LEfSe","GQ337220.1.1506","MES",2.33065505946501,TRUE,466,32,0.184971098265896,9.59996511071968e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","E01-9C-26",NA,NA
"LEfSe","LEfSe","CETV01269389.578.2020","MES",2.33329668438703,TRUE,509,46,0.265895953757225,0.000110974552879077,"Archaea","Woesearchaeota",NA,NA,NA,NA
"LEfSe","LEfSe","JX441532.1.1472","MES",2.33361290187282,TRUE,424,22,0.127167630057803,9.47294939720049e-05,"Bacteria","Nitrospirae","Nitrospira","Nitrospirales","Nitrospiraceae","Leptospirillum"
"LEfSe","LEfSe","HQ673933.1.1491","MES",2.33436915166406,TRUE,504,34,0.196531791907514,9.80701742501643e-05,"Bacteria","Planctomycetes","Pla4",NA,NA,NA
"LEfSe","LEfSe","GU235240.1.1269","MES",2.3382179427247,TRUE,542,70,0.404624277456647,0.000113588021053226,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11",NA,NA
"LEfSe","LEfSe","HQ672257.1.1503","MES",2.33916223579374,TRUE,489,48,0.277456647398844,0.000104401357166483,"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","JL-ETNP-Y6","uncultured"
"LEfSe","LEfSe","JN018908.1.1363","MES",2.3401411626794,TRUE,446,30,0.173410404624277,9.62687933077333e-05,"Bacteria","Chloroflexi","SAR202",NA,NA,NA
"LEfSe","LEfSe","HQ672307.1.1520","MES",2.34067314336648,TRUE,376,51,0.294797687861272,0.000109707302286098,"Bacteria","Marinimicrobia",NA,NA,NA,NA
"LEfSe","LEfSe","HQ674338.1.1510","MES",2.3410443502203,TRUE,488,44,0.254335260115607,0.000105828204852914,"Bacteria","Verrucomicrobia","Arctic97B-4",NA,NA,NA
"LEfSe","LEfSe","HQ673814.1.1447","MES",2.34245882212701,TRUE,921,102,0.589595375722543,0.000196064837829763,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11",NA,NA
"LEfSe","LEfSe","GU145451.1.1466","MES",2.34342681482292,TRUE,516,49,0.283236994219653,0.000116615058135725,"Bacteria","Planctomycetes","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","JL-ETNP-F27"
"LEfSe","LEfSe","JX530745.1.1373","MES",2.34490690712508,TRUE,670,101,0.583815028901734,0.000154025367121525,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11",NA,NA
"LEfSe","LEfSe","AUHF01000011.3749.5258","MES",2.34921746701473,TRUE,698,67,0.38728323699422,0.000183555964532063,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Gramella"
"LEfSe","LEfSe","HQ672745.1.1495","MES",2.34926844154538,TRUE,378,46,0.265895953757225,0.000105602141250173,"Bacteria","Nitrospinae","Nitrospinia","Nitrospinales","Nitrospinaceae","Nitrospina"
"LEfSe","LEfSe","JX441585.1.1504","MES",2.349350115033,TRUE,480,30,0.173410404624277,9.83484708096492e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","E01-9C-26",NA,NA
"LEfSe","LEfSe","HQ673060.1.1447","MES",2.34968059511794,TRUE,568,67,0.38728323699422,0.000116611060427937,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11",NA,NA
"LEfSe","LEfSe","DQ396072.1.1470","MES",2.35103568887878,TRUE,879,97,0.560693641618497,0.000189544619170162,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11",NA,NA
"LEfSe","LEfSe","LWDU01039582.6136.7672","MES",2.35230161596076,TRUE,579,63,0.364161849710983,0.00012932273340943,"Bacteria","PAUC34f","hydrothermal",NA,NA,NA
"LEfSe","LEfSe","GQ337118.1.1471","MES",2.35304525483755,TRUE,723,108,0.624277456647399,0.000155801656599592,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11",NA,NA
"LEfSe","LEfSe","LWDU01033394.28748.30240","MES",2.35310196558338,TRUE,366,40,0.23121387283237,0.000105461719756685,"Bacteria","Planctomycetes","Planctomycetacia","Planctomycetales","Planctomycetaceae","Rhodopirellula"
"LEfSe","LEfSe","ATVJ01000005.3786.5218","MES",2.35428042147883,TRUE,1556,81,0.468208092485549,0.000336976258501026,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","Ponticaulis"
"LEfSe","LEfSe","CEUP01007321.1.1357","MES",2.35466768643175,TRUE,666,38,0.219653179190751,0.000151258431212493,"Bacteria","Marinimicrobia",NA,NA,NA,NA
"LEfSe","LEfSe","HQ673832.1.1521","MES",2.35510546205208,TRUE,921,95,0.549132947976879,0.000193292584034898,"Bacteria","Marinimicrobia",NA,NA,NA,NA
"LEfSe","LEfSe","GU474891.23044.24522","MES",2.3569238476235,TRUE,589,51,0.294797687861272,0.000112716582942938,"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","SAR86",NA
"LEfSe","LEfSe","EU650260.1.1318","MES",2.35922078683559,TRUE,608,29,0.167630057803468,0.000114105306821105,"Archaea","Euryarchaeota","Thermoplasmata","Thermoplasmatales","Marine",NA
"LEfSe","LEfSe","GQ337239.1.1435","MES",2.35937603563388,TRUE,1031,136,0.786127167630058,0.000262291499507122,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11",NA,NA
"LEfSe","LEfSe","JN837486.1.1427","MES",2.35957084070756,TRUE,526,54,0.312138728323699,0.000121218605851009,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Albimonas"
"LEfSe","LEfSe","HQ672337.1.1435","MES",2.36399059757507,TRUE,817,114,0.658959537572254,0.00019094281841677,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11",NA,NA
"LEfSe","LEfSe","JX879059.1.1438","MES",2.36428981130849,TRUE,641,75,0.433526011560694,0.000131729451423644,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11",NA,NA
"LEfSe","LEfSe","HQ674619.1.1540","MES",2.36494906127233,TRUE,517,40,0.23121387283237,0.000109003140544129,"Bacteria","Marinimicrobia",NA,NA,NA,NA
"LEfSe","LEfSe","KR108283.1.1462","MES",2.36671793757008,TRUE,638,42,0.242774566473988,0.000128916110695782,"Bacteria","Bacteroidetes","Bacteroidetes",NA,NA,NA
"LEfSe","LEfSe","DQ009425.1.1991","MES",2.36800247693498,TRUE,2338,120,0.69364161849711,0.0005010352111437,"Bacteria","Marinimicrobia",NA,NA,NA,NA
"LEfSe","LEfSe","HQ672690.1.1435","MES",2.36893215268605,TRUE,902,81,0.468208092485549,0.000181621683614275,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11",NA,NA
"LEfSe","LEfSe","EU795191.26200.27741","MES",2.3698789615457,TRUE,680,49,0.283236994219653,0.000143397702952346,"Bacteria","PAUC34f","uncultured",NA,NA,NA
"LEfSe","LEfSe","HQ673140.1.1515","MES",2.37093741223756,TRUE,533,44,0.254335260115607,0.000109360904292926,"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","SAR86",NA
"LEfSe","LEfSe","HQ672916.1.1503","MES",2.37471504574079,TRUE,478,35,0.202312138728324,0.00010415355608265,"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","SAR86",NA
"LEfSe","LEfSe","JX529159.1.1422","MES",2.37496721629184,TRUE,484,31,0.179190751445087,0.000103943922415347,"Bacteria","Nitrospinae","Nitrospinia","Nitrospinales","Nitrospinaceae","uncultured"
"LEfSe","LEfSe","HQ673737.1.1489","MES",2.37564613470048,TRUE,446,44,0.254335260115607,0.000122012119014557,"Bacteria","Marinimicrobia",NA,NA,NA,NA
"LEfSe","LEfSe","HQ674039.1.1470","MES",2.37653725113269,TRUE,678,55,0.317919075144509,0.000143851909337296,"Bacteria","Verrucomicrobia","Arctic97B-4",NA,NA,NA
"LEfSe","LEfSe","JQ220648.1.914","MES",2.37680617475116,TRUE,492,30,0.173410404624277,0.000104962895324218,"Archaea","Thaumarchaeota","Marine",NA,NA,NA
"LEfSe","LEfSe","KJ757072.1.1797","MES",2.37690264774446,TRUE,483,22,0.127167630057803,0.00010487845877415,"Eukaryota","SAR","Alveolata","Protalveolata","Syndiniales","uncultured"
"LEfSe","LEfSe","JN018888.1.1414","MES",2.37742828046546,TRUE,554,40,0.23121387283237,0.000114279334460812,"Bacteria","Proteobacteria","Gammaproteobacteria","E01-9C-26",NA,NA
"LEfSe","LEfSe","HQ672427.1.1475","MES",2.3780406025528,TRUE,651,51,0.294797687861272,0.000132565334876998,"Bacteria","Chloroflexi","S085","uncultured",NA,NA
"LEfSe","LEfSe","CEOQ01037678.1.1364","MES",2.37816305929907,TRUE,610,44,0.254335260115607,0.000129741419617894,"Bacteria","Chloroflexi","TK10","marine",NA,NA
"LEfSe","LEfSe","AB305323.1.1317","MES",2.37985583408426,TRUE,644,87,0.502890173410405,0.000136989496717303,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","Henriciella"
"LEfSe","LEfSe","HQ673958.1.1430","MES",2.37986360307249,TRUE,1436,90,0.520231213872832,0.000297666530841107,"Bacteria","Proteobacteria","Gammaproteobacteria","E01-9C-26",NA,NA
"LEfSe","LEfSe","ARCO01000012.23152.24420","MES",2.38203716888636,TRUE,534,37,0.213872832369942,0.000109093196195964,"Bacteria","Chloroflexi","SAR202",NA,NA,NA
"LEfSe","LEfSe","CETM01110955.511.2004","MES",2.38363148345659,TRUE,1182,58,0.335260115606936,0.00023556117889131,"Bacteria","Chloroflexi","Anaerolineae","Anaerolineales","Anaerolineaceae","uncultured"
"LEfSe","LEfSe","HQ672858.1.1436","MES",2.3859285468399,TRUE,676,80,0.46242774566474,0.000143241300368056,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11",NA,NA
"LEfSe","LEfSe","KJ365357.1.1476","MES",2.38791827795812,TRUE,674,80,0.46242774566474,0.000177302357466495,"Bacteria","Marinimicrobia",NA,NA,NA,NA
"LEfSe","LEfSe","DQ396288.1.1534","MES",2.38973848364369,TRUE,1037,43,0.248554913294798,0.000262295564166879,"Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Cellvibrionaceae","uncultured"
"LEfSe","LEfSe","GQ337312.1.1435","MES",2.39064674604342,TRUE,676,95,0.549132947976879,0.000158644364385911,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11",NA,NA
"LEfSe","LEfSe","AF091146.1.1792","MES",2.39104617826071,TRUE,354,32,0.184971098265896,0.000123231462165898,"Eukaryota","SAR","Rhizaria","Retaria","Polycystinea","Collodaria"
"LEfSe","LEfSe","HQ672629.1.1436","MES",2.39230332557371,TRUE,816,83,0.479768786127168,0.000165720792953134,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11",NA,NA
"LEfSe","LEfSe","JQ221930.1.913","MES",2.39383429602993,TRUE,526,28,0.161849710982659,0.000108353902177134,"Archaea","Euryarchaeota","Thermoplasmata","Thermoplasmatales","Marine",NA
"LEfSe","LEfSe","CEVA01038229.1.1337","MES",2.39513016610185,TRUE,688,47,0.271676300578035,0.000140414112345872,"Bacteria","Chloroflexi","TK10","marine",NA,NA
"LEfSe","LEfSe","HQ672585.1.1501","MES",2.39572545055911,TRUE,523,34,0.196531791907514,0.000110627480642344,"Bacteria","Proteobacteria","Gammaproteobacteria","E01-9C-26",NA,NA
"LEfSe","LEfSe","HQ163232.1.1392","MES",2.39600098970578,TRUE,511,63,0.364161849710983,0.000135696104486377,"Bacteria","Marinimicrobia",NA,NA,NA,NA
"LEfSe","LEfSe","KM018962.1.1459","MES",2.39632400825093,TRUE,544,30,0.173410404624277,0.000109964355176735,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","uncultured"
"LEfSe","LEfSe","GU234892.1.1393","MES",2.39645390910138,TRUE,624,49,0.283236994219653,0.000182108637853109,"Bacteria","PAUC34f","uncultured",NA,NA,NA
"LEfSe","LEfSe","HQ673642.1.1465","MES",2.39731377314245,TRUE,950,91,0.526011560693642,0.000197787535870353,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11",NA,NA
"LEfSe","LEfSe","AF121096.1.905","MES",2.39888118274344,TRUE,524,30,0.173410404624277,0.000110061660187771,"Archaea","Thaumarchaeota","Marine",NA,NA,NA
"LEfSe","LEfSe","AB974105.1.1465","MES",2.39920036761977,TRUE,792,101,0.583815028901734,0.000202600605921171,"Bacteria","Marinimicrobia",NA,NA,NA,NA
"LEfSe","LEfSe","JN563796.1.901","MES",2.39980965217635,TRUE,524,31,0.179190751445087,0.000110653197784867,"Archaea","Thaumarchaeota","Marine",NA,NA,NA
"LEfSe","LEfSe","HQ672778.1.1523","MES",2.40318793891245,TRUE,835,92,0.531791907514451,0.000173326621692597,"Bacteria","Marinimicrobia",NA,NA,NA,NA
"LEfSe","LEfSe","GQ337198.1.1474","MES",2.40342012362196,TRUE,553,34,0.196531791907514,0.000115363954835433,"Bacteria","Chloroflexi","SAR202",NA,NA,NA
"LEfSe","LEfSe","EU016674.36018.37484","MES",2.40528056945729,TRUE,532,38,0.219653179190751,0.000113946825746173,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11",NA,NA
